ID_Factura,Producto,Cantidad
21086,basspulse,73
21086,qwertyguardian,119
21086,Masterswipe,84
21086,escaper,131
21086,shiftmate,126
21086,QLED 60hz sd56,58
21086,shiftmate,65
2285,enterwizard,98
2285,Masterswipe,139
2285,silverscreen,80
2285,pixpad,48
2285,OLCD 60hz i3xaz,70
2285,acusticflow,64
15130,lapjet,135
15130,Mightyscroller,120
15130,LCD 60hz pldas,55
15130,LCD 60hz pldas,48
15130,silverscreen,110
15130,Mightyscroller,70
15130,Masterswipe,44
8065,silverscreen,45
8065,escaper,54
8065,QLED 60hz sd56,143
8065,Masterswipe,91
8065,QLED 60hz sd56,50
8065,typomaster,101
8065,earecho,48
8065,qwertyguardian,119
8065,QLED 60hz sd56,54
2242,Mightyscroller,87
2242,QLED 60hz pb51,53
2242,silverscreen,87
3883,laplux,59
3883,qwertyguardian,122
3883,shiftmate,114
3883,TechRodent,111
3883,shiftmate,74
3883,jetnote,79
3883,miniglide,101
8095,laplux,72
8095,shiftmate,107
8095,shiftmate,55
8095,QLED 60hz sd56,87
8095,Mightyscroller,62
8095,qwertyguardian,96
8095,shiftmate,131
8095,Vidrio templado,130
24656,OLCD 60hz i3xaz,62
24656,laplux,145
24656,laplux,53
4765,miniglide,145
4765,jetnote,67
4765,miniglide,56
4765,lapjet,68
4765,basspulse,93
15872,Masterswipe,83
15872,OLCD 60hz i3xaz,51
15872,Vidrio templado,41
15872,enterwizard,116
15831,OLCD 60hz i3xaz,45
15831,beatblaster,55
15831,qwertyguardian,93
15831,beatblaster,120
15831,QLED 60hz sd56,107
15831,OLCD 60hz i3xaz,105
15831,basspulse,47
15831,gizmoclick,88
1977,gizmoclick,55
1977,shiftmate,107
1977,beatblaster,137
1977,escaper,40
1977,OLCD 60hz i3xaz,141
1977,acusticflow,44
1977,jetnote,137
1977,shiftmate,76
1977,Vidrio templado,65
1977,LCD 30hz pb23,66
1977,OLCD 60hz i3xaz,72
6492,qwertyguardian,108
6492,earecho,82
6492,QLED 60hz sd56,70
6492,TechRodent,115
6492,miniglide,100
6492,basspulse,69
6492,Masterswipe,99
2193,OLCD 60hz i3xaz,70
2193,Mightyscroller,142
2193,TechRodent,83
2193,silverscreen,103
23193,OLCD 60hz i3xaz,64
23193,LCD 30hz pb23,55
17082,Mightyscroller,132
17082,QLED 60hz pb51,80
17082,silverscreen,64
17082,QLED 60hz sd56,83
17082,basspulse,78
17082,lapjet,126
17082,miniglide,109
17082,Mightyscroller,149
17082,TechRodent,116
17082,LCD 30hz pb23,142
24013,typomaster,148
24013,QLED 60hz sd56,116
24013,QLED 60hz sd56,73
24013,lapjet,91
24013,escaper,83
19073,TechRodent,83
19073,Masterswipe,140
19073,beatblaster,111
24603,LCD 60hz pldas,49
24603,qwertyguardian,125
24603,enterwizard,45
24603,OLCD 60hz i3xaz,45
24603,OLCD 60hz i3xaz,114
24603,laplux,125
11931,shiftmate,46
11931,TechRodent,136
11931,enterwizard,149
11931,acusticflow,92
11931,Vidrio templado,76
4377,silverscreen,46
4377,LCD 60hz pldas,67
4377,qwertyguardian,109
4377,gizmoclick,99
4377,LCD 30hz pb23,137
4377,LCD 60hz pldas,145
19230,acusticflow,96
19230,QLED 60hz sd56,123
19230,escaper,73
19230,TechRodent,100
19230,Masterswipe,102
19230,jetnote,68
15700,Mightyscroller,112
15700,laplux,105
15700,escaper,49
15700,escaper,43
15700,beatblaster,61
14471,shiftmate,142
14471,enterwizard,40
14471,QLED 60hz pb51,72
14471,QLED 60hz pb51,148
14471,pixpad,69
14471,LCD 30hz pb23,104
14471,laplux,75
10110,shiftmate,115
10110,Masterswipe,139
10110,LCD 60hz pldas,48
10110,jetnote,76
9045,gizmoclick,62
9045,generico,54
9045,LCD 30hz pb23,76
9045,Mightyscroller,59
9045,OLCD 60hz i3xaz,82
9045,OLCD 60hz i3xaz,139
9045,acusticflow,89
9045,jetnote,88
15195,Mightyscroller,136
15195,Masterswipe,55
15195,Masterswipe,119
15195,pixpad,72
15195,Mightyscroller,106
15195,Mightyscroller,62
15195,enterwizard,47
15195,miniglide,81
15195,jetnote,73
4973,acusticflow,72
4973,OLCD 60hz i3xaz,91
13844,jetnote,115
13844,pixpad,45
13844,escaper,123
13844,QLED 60hz sd56,60
13844,shiftmate,87
13844,Vidrio templado,139
24019,lamina plastica,42
24019,beatblaster,85
19945,gizmoclick,147
19945,enterwizard,95
19945,acusticflow,115
19945,basspulse,116
19945,QLED 60hz sd56,91
19945,gizmoclick,125
19945,QLED 60hz sd56,52
19945,gizmoclick,144
19945,laplux,95
19945,OLCD 60hz i3xaz,75
19945,pixpad,129
2230,qwertyguardian,143
2230,acusticflow,128
2230,QLED 60hz sd56,142
2230,Mightyscroller,78
2230,laplux,85
2230,earecho,46
2230,shiftmate,79
8072,TechRodent,61
8072,Mightyscroller,132
8072,lamina plastica,52
8072,silverscreen,143
8072,Masterswipe,57
4552,enterwizard,91
4552,shiftmate,40
4552,qwertyguardian,147
4552,TechRodent,149
4552,qwertyguardian,92
4552,basspulse,124
22458,QLED 60hz sd56,141
22458,gizmoclick,59
1996,jetnote,143
1996,beatblaster,78
1996,acusticflow,98
1996,Mightyscroller,131
1996,LCD 30hz pb23,95
1996,Mightyscroller,100
1996,Mightyscroller,149
1996,basspulse,46
7587,lapjet,70
7587,Mightyscroller,113
7587,gizmoclick,41
7587,LCD 30hz pb23,134
7587,miniglide,118
7587,shiftmate,96
7587,Masterswipe,115
13682,LCD 60hz pldas,88
13682,typomaster,43
13682,miniglide,130
13682,typomaster,92
13682,TechRodent,119
13682,escaper,120
13682,LCD 30hz pb23,148
13682,Masterswipe,102
14206,OLCD 60hz i3xaz,87
14206,basspulse,81
14206,beatblaster,83
14206,qwertyguardian,149
14206,LCD 60hz pldas,61
14206,silverscreen,69
14206,pixpad,119
4200,escaper,85
4200,enterwizard,78
4200,QLED 60hz pb51,141
4200,silverscreen,94
4200,LCD 60hz pldas,116
4200,typomaster,63
4200,LCD 30hz pb23,97
4200,LCD 60hz pldas,50
1237,QLED 60hz pb51,85
1237,acusticflow,149
1237,Masterswipe,71
1237,Masterswipe,86
1237,Masterswipe,87
1237,typomaster,65
7382,Masterswipe,142
7382,escaper,99
12798,pixpad,135
12798,OLCD 60hz i3xaz,45
12798,Vidrio templado,95
4608,LCD 30hz pb23,88
4608,Masterswipe,54
12284,typomaster,136
12284,lamina plastica,126
12284,QLED 60hz pb51,65
12284,lapjet,146
12284,escaper,78
12284,qwertyguardian,50
12284,OLCD 60hz i3xaz,129
24556,lamina plastica,103
24556,Mightyscroller,135
3199,laplux,108
3199,qwertyguardian,63
3199,lapjet,113
3199,shiftmate,104
15441,gizmoclick,101
15441,qwertyguardian,99
15441,QLED 60hz sd56,42
15441,basspulse,48
15441,qwertyguardian,121
15441,LCD 60hz pldas,49
15441,laplux,55
15441,jetnote,64
15441,earecho,55
15441,TechRodent,86
15441,LCD 60hz pldas,51
15441,Vidrio templado,50
15441,lapjet,66
15441,miniglide,145
15441,beatblaster,114
18248,typomaster,65
18248,qwertyguardian,114
18248,LCD 60hz pldas,129
18248,QLED 60hz pb51,131
18248,gizmoclick,106
15869,typomaster,124
15869,pixpad,142
15869,qwertyguardian,102
15869,TechRodent,109
22131,acusticflow,100
22131,acusticflow,49
22131,gizmoclick,122
22131,LCD 60hz pldas,108
22131,pixpad,115
10285,typomaster,48
10285,basspulse,113
10285,escaper,140
15163,pixpad,86
15163,Masterswipe,133
15163,OLCD 60hz i3xaz,54
15163,qwertyguardian,81
15163,jetnote,115
2938,beatblaster,89
2938,lamina plastica,87
2938,earecho,139
2938,gizmoclick,57
2938,QLED 60hz sd56,128
2938,gizmoclick,59
2938,QLED 60hz sd56,63
2938,QLED 60hz sd56,102
2938,OLCD 60hz i3xaz,147
2938,miniglide,92
2938,QLED 60hz sd56,81
2329,LCD 30hz pb23,81
2329,escaper,137
2329,enterwizard,64
22662,typomaster,87
22662,pixpad,53
22662,gizmoclick,115
22662,earecho,113
22662,QLED 60hz sd56,61
22662,shiftmate,121
15972,QLED 60hz sd56,44
15972,enterwizard,94
15972,acusticflow,117
15972,basspulse,110
15972,gizmoclick,124
15972,LCD 30hz pb23,45
15972,escaper,65
15972,jetnote,142
15972,qwertyguardian,61
13602,shiftmate,116
13602,Mightyscroller,133
13602,QLED 60hz sd56,48
13602,TechRodent,118
13602,lapjet,68
13602,LCD 30hz pb23,119
13602,escaper,80
13602,OLCD 60hz i3xaz,65
17670,acusticflow,60
17670,escaper,136
17670,LCD 60hz pldas,82
17670,LCD 30hz pb23,83
17670,QLED 60hz sd56,55
17670,lapjet,59
17670,LCD 30hz pb23,69
17670,beatblaster,86
15842,enterwizard,107
15842,LCD 60hz pldas,59
15842,enterwizard,86
15842,beatblaster,149
913,miniglide,89
913,TechRodent,47
913,qwertyguardian,140
913,QLED 60hz pb51,61
913,qwertyguardian,132
913,LCD 60hz pldas,121
913,beatblaster,95
12549,Masterswipe,86
12549,Mightyscroller,116
12549,miniglide,78
12549,enterwizard,53
12549,LCD 30hz pb23,89
12549,lamina plastica,92
12549,shiftmate,71
12549,earecho,142
12549,earecho,46
6930,OLCD 60hz i3xaz,142
6930,TechRodent,40
6930,miniglide,125
6930,QLED 60hz pb51,53
6930,escaper,82
6930,pixpad,99
6930,LCD 60hz pldas,59
6930,LCD 30hz pb23,142
21147,miniglide,129
21147,TechRodent,57
21147,lapjet,122
21147,jetnote,133
21147,typomaster,90
22485,Mightyscroller,67
22485,shiftmate,84
22485,OLCD 60hz i3xaz,42
22485,qwertyguardian,131
20277,Mightyscroller,116
14315,typomaster,106
14315,escaper,68
14315,lamina plastica,51
2343,LCD 60hz pldas,82
2343,lapjet,90
2343,basspulse,72
2343,basspulse,41
2343,miniglide,68
2343,pixpad,132
3897,typomaster,91
3897,LCD 30hz pb23,65
15169,TechRodent,101
15169,escaper,77
15169,silverscreen,59
15169,TechRodent,115
15169,shiftmate,70
15169,laplux,130
15169,typomaster,71
15169,pixpad,79
11058,qwertyguardian,52
11058,enterwizard,76
11058,miniglide,94
11058,Mightyscroller,69
11058,acusticflow,98
9839,basspulse,48
9839,pixpad,124
9839,OLCD 60hz i3xaz,60
9839,QLED 60hz sd56,60
9839,jetnote,100
9839,shiftmate,122
9839,LCD 60hz pldas,137
9839,basspulse,148
9839,OLCD 60hz i3xaz,134
9839,lamina plastica,107
9839,acusticflow,69
9839,enterwizard,63
9839,QLED 60hz sd56,51
9839,earecho,109
9839,QLED 60hz pb51,54
9839,typomaster,125
18358,gizmoclick,73
2516,LCD 30hz pb23,80
2516,Masterswipe,140
2516,escaper,88
18062,qwertyguardian,138
18062,QLED 60hz pb51,71
18062,pixpad,103
18062,TechRodent,128
18062,OLCD 60hz i3xaz,145
18062,typomaster,49
18062,Vidrio templado,146
18062,QLED 60hz sd56,101
18062,generico,56
5112,Mightyscroller,45
5112,LCD 60hz pldas,102
5112,basspulse,44
5112,gizmoclick,118
5112,Mightyscroller,141
5112,silverscreen,141
5112,pixpad,131
5112,LCD 30hz pb23,70
5112,gizmoclick,68
20434,TechRodent,122
20434,TechRodent,97
20434,Vidrio templado,108
3529,Mightyscroller,66
3529,enterwizard,118
458,TechRodent,120
458,TechRodent,68
458,acusticflow,98
458,Vidrio templado,54
458,laplux,85
458,jetnote,57
458,TechRodent,83
458,OLCD 60hz i3xaz,64
2159,qwertyguardian,54
2159,escaper,57
2159,basspulse,105
2159,LCD 30hz pb23,44
2159,OLCD 60hz i3xaz,55
19137,basspulse,66
19137,TechRodent,80
19137,silverscreen,42
19137,lapjet,124
21908,miniglide,90
21908,typomaster,75
21908,beatblaster,106
21908,laplux,145
21908,LCD 30hz pb23,63
21908,QLED 60hz pb51,45
21908,OLCD 60hz i3xaz,91
1745,typomaster,128
1745,LCD 30hz pb23,71
1745,enterwizard,52
1745,lamina plastica,76
18214,enterwizard,147
18214,escaper,87
18214,OLCD 60hz i3xaz,59
18214,Vidrio templado,104
18214,generico,120
18214,shiftmate,52
18214,typomaster,63
18214,LCD 60hz pldas,88
18214,TechRodent,147
10358,acusticflow,62
10358,qwertyguardian,97
10358,silverscreen,74
10358,qwertyguardian,128
10358,miniglide,67
10358,shiftmate,147
24896,QLED 60hz pb51,142
24896,pixpad,114
24896,lapjet,42
14087,miniglide,109
14087,silverscreen,125
14087,escaper,41
14087,basspulse,59
10376,Mightyscroller,45
10376,escaper,137
10376,typomaster,100
17403,lamina plastica,127
17403,QLED 60hz pb51,83
17403,laplux,52
13948,Masterswipe,60
13948,gizmoclick,55
13948,gizmoclick,67
19472,Mightyscroller,76
19472,TechRodent,57
19472,OLCD 60hz i3xaz,85
19472,acusticflow,139
19472,escaper,41
19472,basspulse,144
16989,enterwizard,47
16989,LCD 30hz pb23,122
16989,QLED 60hz sd56,61
16989,LCD 60hz pldas,94
16989,miniglide,128
10321,qwertyguardian,132
10321,lapjet,133
10321,Masterswipe,144
10321,gizmoclick,108
10321,miniglide,146
10321,lamina plastica,82
10321,acusticflow,81
10321,shiftmate,116
10321,qwertyguardian,69
10321,enterwizard,109
10321,OLCD 60hz i3xaz,130
14026,gizmoclick,96
14026,lapjet,61
14026,qwertyguardian,87
14026,escaper,80
14026,typomaster,99
14026,shiftmate,96
16320,beatblaster,148
16320,typomaster,85
16320,silverscreen,134
16320,beatblaster,139
16320,lapjet,79
16320,Masterswipe,99
16320,gizmoclick,41
9714,generico,146
9714,QLED 60hz sd56,57
9714,Masterswipe,94
9714,earecho,120
9714,LCD 60hz pldas,106
5255,qwertyguardian,75
5255,Mightyscroller,113
5255,qwertyguardian,133
5255,silverscreen,149
5255,jetnote,76
5255,pixpad,74
5255,lamina plastica,64
5255,escaper,138
5255,enterwizard,40
17054,QLED 60hz sd56,123
20857,silverscreen,144
20857,generico,52
20857,laplux,142
20857,acusticflow,75
1304,pixpad,56
1304,Mightyscroller,41
1304,QLED 60hz pb51,123
1304,shiftmate,86
10204,OLCD 60hz i3xaz,140
10204,qwertyguardian,41
10204,Masterswipe,83
10204,QLED 60hz pb51,117
10204,beatblaster,74
10204,LCD 60hz pldas,65
10204,acusticflow,114
10204,Mightyscroller,90
9493,enterwizard,76
9493,shiftmate,50
9493,LCD 30hz pb23,140
9493,silverscreen,100
9493,escaper,106
9493,Masterswipe,68
9493,pixpad,107
9493,enterwizard,86
9493,OLCD 60hz i3xaz,74
9493,acusticflow,69
6016,pixpad,136
6016,silverscreen,71
6122,LCD 60hz pldas,55
6122,earecho,66
20300,QLED 60hz pb51,126
20300,shiftmate,52
20300,Mightyscroller,147
20300,typomaster,117
20300,shiftmate,123
20300,QLED 60hz pb51,70
3720,generico,73
3720,Masterswipe,114
8000,shiftmate,47
8000,shiftmate,97
8000,gizmoclick,72
6369,Masterswipe,46
6369,Masterswipe,92
6369,TechRodent,112
6369,qwertyguardian,118
6369,qwertyguardian,98
6369,basspulse,148
6369,enterwizard,57
6369,TechRodent,55
6369,LCD 30hz pb23,137
6369,enterwizard,94
16511,LCD 60hz pldas,79
16511,LCD 60hz pldas,124
16511,Masterswipe,131
16511,lamina plastica,136
15559,TechRodent,105
15559,TechRodent,114
15559,TechRodent,116
15559,qwertyguardian,137
15559,lamina plastica,88
15559,Mightyscroller,103
17031,generico,131
17031,escaper,75
17031,silverscreen,147
17031,Mightyscroller,94
1715,LCD 30hz pb23,89
1715,QLED 60hz pb51,72
1715,Masterswipe,82
1715,typomaster,149
21331,shiftmate,126
21331,silverscreen,119
21331,shiftmate,89
21331,basspulse,140
21331,OLCD 60hz i3xaz,103
21331,enterwizard,81
21331,typomaster,117
21331,enterwizard,114
1181,QLED 60hz pb51,101
1181,miniglide,133
1181,QLED 60hz pb51,53
1181,Mightyscroller,100
1181,gizmoclick,115
1181,QLED 60hz pb51,79
1181,generico,63
1181,pixpad,100
1181,QLED 60hz pb51,139
1181,laplux,130
24666,QLED 60hz pb51,93
24666,QLED 60hz pb51,146
24666,LCD 30hz pb23,95
24666,QLED 60hz pb51,68
9554,acusticflow,127
9554,LCD 30hz pb23,43
9554,shiftmate,71
9554,basspulse,71
9554,typomaster,132
9554,acusticflow,70
9554,LCD 60hz pldas,113
3912,generico,85
3912,jetnote,92
3912,LCD 30hz pb23,58
3912,lamina plastica,79
3912,beatblaster,115
3912,enterwizard,67
3912,OLCD 60hz i3xaz,51
3912,QLED 60hz sd56,140
15602,TechRodent,77
15602,LCD 60hz pldas,146
15602,typomaster,46
15602,enterwizard,112
15602,miniglide,116
15602,Mightyscroller,98
17081,TechRodent,118
17081,shiftmate,54
17081,OLCD 60hz i3xaz,136
17081,LCD 60hz pldas,126
1151,qwertyguardian,139
1151,LCD 60hz pldas,145
1151,OLCD 60hz i3xaz,73
1151,LCD 30hz pb23,72
1151,acusticflow,98
3902,LCD 60hz pldas,140
3902,qwertyguardian,128
3902,qwertyguardian,77
3902,QLED 60hz pb51,40
3902,enterwizard,92
3902,LCD 30hz pb23,131
3902,gizmoclick,90
17948,silverscreen,56
17948,acusticflow,127
17948,qwertyguardian,95
17948,miniglide,113
17948,gizmoclick,132
17948,QLED 60hz pb51,99
6874,miniglide,113
6874,LCD 60hz pldas,40
6874,gizmoclick,51
6874,escaper,49
6874,TechRodent,130
6874,shiftmate,70
6874,LCD 30hz pb23,113
6874,lapjet,143
5190,QLED 60hz pb51,145
5190,typomaster,93
5190,shiftmate,63
5190,QLED 60hz pb51,53
5190,acusticflow,112
5190,earecho,44
5190,shiftmate,76
5190,typomaster,54
9101,typomaster,75
9101,TechRodent,54
9101,acusticflow,124
9101,QLED 60hz sd56,118
9101,acusticflow,70
9101,typomaster,109
9101,shiftmate,92
9101,generico,132
9101,jetnote,47
9101,LCD 60hz pldas,58
17153,escaper,91
6902,Masterswipe,55
6902,QLED 60hz sd56,86
6902,earecho,91
6902,basspulse,94
6902,miniglide,55
6902,enterwizard,93
20192,jetnote,145
20192,OLCD 60hz i3xaz,141
20192,jetnote,52
20192,LCD 30hz pb23,93
20192,typomaster,119
20192,Mightyscroller,140
20192,Mightyscroller,131
20192,enterwizard,125
12895,QLED 60hz sd56,101
12895,TechRodent,126
12895,QLED 60hz pb51,40
12895,Masterswipe,51
12895,jetnote,98
12895,QLED 60hz pb51,93
12895,typomaster,48
12895,TechRodent,101
12895,enterwizard,149
12895,basspulse,144
12895,pixpad,45
12895,escaper,79
17526,enterwizard,90
17526,qwertyguardian,106
17526,laplux,126
17526,gizmoclick,63
17526,escaper,125
17526,Mightyscroller,107
17526,TechRodent,142
6224,escaper,129
6224,QLED 60hz sd56,115
6224,generico,88
6224,Vidrio templado,54
6224,beatblaster,143
6224,earecho,77
6224,OLCD 60hz i3xaz,115
6224,typomaster,129
6224,LCD 60hz pldas,106
6224,generico,112
6224,qwertyguardian,149
24545,laplux,140
24545,basspulse,102
24545,LCD 60hz pldas,105
24545,silverscreen,100
24545,miniglide,41
24545,jetnote,138
10706,beatblaster,70
10706,qwertyguardian,128
10706,TechRodent,41
10706,Mightyscroller,82
10706,qwertyguardian,115
7658,jetnote,108
7658,Vidrio templado,95
7658,LCD 30hz pb23,43
7658,laplux,147
7658,Masterswipe,50
7658,qwertyguardian,133
7658,acusticflow,145
3914,laplux,43
3914,Masterswipe,144
3914,beatblaster,67
3914,LCD 30hz pb23,113
3914,LCD 30hz pb23,86
3914,shiftmate,65
19033,LCD 30hz pb23,133
19033,lapjet,89
1833,Masterswipe,47
1833,basspulse,136
14714,generico,105
14714,Masterswipe,85
14714,enterwizard,125
14714,laplux,85
16445,OLCD 60hz i3xaz,100
16445,laplux,95
16445,QLED 60hz pb51,75
15379,beatblaster,107
15379,silverscreen,87
15379,OLCD 60hz i3xaz,47
15379,enterwizard,77
15379,basspulse,82
15379,TechRodent,116
15379,pixpad,95
19881,Mightyscroller,146
19881,LCD 30hz pb23,75
19881,pixpad,106
19881,LCD 30hz pb23,119
19881,LCD 60hz pldas,41
19881,silverscreen,87
7943,generico,106
7943,shiftmate,137
7943,OLCD 60hz i3xaz,75
7943,gizmoclick,91
7943,QLED 60hz sd56,91
7943,escaper,71
4033,miniglide,88
4033,earecho,142
4033,LCD 60hz pldas,51
4033,LCD 60hz pldas,135
4033,basspulse,100
4033,beatblaster,112
4033,typomaster,139
4033,beatblaster,98
4033,QLED 60hz sd56,71
4033,Mightyscroller,97
71,silverscreen,135
71,miniglide,120
71,qwertyguardian,41
71,QLED 60hz pb51,144
71,escaper,71
1537,OLCD 60hz i3xaz,78
1537,gizmoclick,137
1537,TechRodent,104
1537,beatblaster,56
1537,Masterswipe,111
1537,qwertyguardian,113
6849,earecho,145
21029,TechRodent,109
21029,Mightyscroller,49
21029,gizmoclick,76
24224,enterwizard,121
24224,LCD 30hz pb23,144
24224,laplux,83
2381,TechRodent,140
2381,acusticflow,50
2381,QLED 60hz sd56,82
2381,miniglide,121
2381,typomaster,67
2381,QLED 60hz sd56,99
2381,escaper,89
11553,beatblaster,56
11553,acusticflow,114
11553,beatblaster,96
11553,LCD 60hz pldas,120
11553,jetnote,71
11553,gizmoclick,145
11553,QLED 60hz pb51,71
11553,LCD 30hz pb23,45
11553,typomaster,148
11553,pixpad,57
16867,gizmoclick,103
16867,QLED 60hz sd56,52
16867,escaper,100
16867,QLED 60hz sd56,70
16867,Mightyscroller,63
16867,qwertyguardian,54
16867,Mightyscroller,99
16867,lapjet,100
15578,miniglide,132
15578,basspulse,78
15578,lapjet,139
15578,miniglide,54
15578,LCD 60hz pldas,138
15578,shiftmate,41
15578,Masterswipe,89
7918,gizmoclick,71
7918,escaper,100
4720,QLED 60hz pb51,138
4720,beatblaster,131
4720,acusticflow,108
4720,enterwizard,134
4720,lapjet,87
4720,acusticflow,146
2424,acusticflow,44
2424,escaper,64
2424,Masterswipe,136
2424,gizmoclick,95
2424,generico,67
2424,Mightyscroller,57
2424,acusticflow,116
17362,pixpad,78
17362,LCD 60hz pldas,89
18899,LCD 60hz pldas,59
